endpoint,model,framing_id,scenario_id,cell_mean
composite_relationship_5item,Gemini 3.1 Pro,B,S02,2.8600000000000003
composite_relationship_5item,Gemini 3.1 Pro,B,S03,2.2800000000000002
composite_relationship_5item,Gemini 3.1 Pro,B,S04,2.16
composite_relationship_5item,Gemini 3.1 Pro,B,S05,2.2399999999999998
composite_relationship_5item,Gemini 3.1 Pro,B,S06,1.92
composite_relationship_5item,Gemini 3.1 Pro,B,S07,2.24
composite_relationship_5item,Gemini 3.1 Pro,B,S08,2.54
composite_relationship_5item,Gemini 3.1 Pro,B,S09,1.72
composite_relationship_5item,Gemini 3.1 Pro,B,S10,1.78
composite_relationship_5item,Gemini 3.1 Pro,C,S01,2.46
composite_relationship_5item,Gemini 3.1 Pro,C,S02,2.66
composite_relationship_5item,Gemini 3.1 Pro,C,S03,2.42
composite_relationship_5item,Gemini 3.1 Pro,C,S04,2.66
composite_relationship_5item,Gemini 3.1 Pro,C,S05,2.84
composite_relationship_5item,Gemini 3.1 Pro,C,S06,2.42
composite_relationship_5item,Gemini 3.1 Pro,C,S07,2.4
composite_relationship_5item,Gemini 3.1 Pro,C,S08,2.82
composite_relationship_5item,Gemini 3.1 Pro,C,S09,2.16
composite_relationship_5item,Gemini 3.1 Pro,C,S10,2.3
composite_relationship_5item,Gemini 3.1 Pro,D,S01,1.7
composite_relationship_5item,Gemini 3.1 Pro,D,S02,2.4
composite_relationship_5item,Gemini 3.1 Pro,D,S03,1.54
composite_relationship_5item,Gemini 3.1 Pro,D,S04,2.44
composite_relationship_5item,Gemini 3.1 Pro,D,S05,1.8800000000000001
composite_relationship_5item,Gemini 3.1 Pro,D,S06,1.8199999999999998
composite_relationship_5item,Gemini 3.1 Pro,D,S07,1.8800000000000001
composite_relationship_5item,Gemini 3.1 Pro,D,S08,2.2800000000000002
composite_relationship_5item,Gemini 3.1 Pro,D,S09,1.46
composite_relationship_5item,Gemini 3.1 Pro,D,S10,2.08
composite_relationship_5item,Gemini 3.1 Pro,E,S01,2.6
composite_relationship_5item,Gemini 3.1 Pro,E,S02,2.98
composite_relationship_5item,Gemini 3.1 Pro,E,S03,2.6
composite_relationship_5item,Gemini 3.1 Pro,E,S04,2.92
composite_relationship_5item,Gemini 3.1 Pro,E,S05,2.62
composite_relationship_5item,Gemini 3.1 Pro,E,S06,2.82
composite_relationship_5item,Gemini 3.1 Pro,E,S07,2.7800000000000002
composite_relationship_5item,Gemini 3.1 Pro,E,S08,2.8
composite_relationship_5item,Gemini 3.1 Pro,E,S09,2.2199999999999998
composite_relationship_5item,Gemini 3.1 Pro,E,S10,2.6
composite_relationship_5item,Gemini 3.1 Pro,F,S01,2.48
composite_relationship_5item,Gemini 3.1 Pro,F,S02,2.96
composite_relationship_5item,Gemini 3.1 Pro,F,S03,2.3
composite_relationship_5item,Gemini 3.1 Pro,F,S04,2.4
composite_relationship_5item,Gemini 3.1 Pro,F,S05,2.84
composite_relationship_5item,Gemini 3.1 Pro,F,S06,2.1
composite_relationship_5item,Gemini 3.1 Pro,F,S07,2.4
composite_relationship_5item,Gemini 3.1 Pro,F,S08,2.68
composite_relationship_5item,Gemini 3.1 Pro,F,S09,1.8399999999999999
composite_relationship_5item,Gemini 3.1 Pro,F,S10,2.22
composite_relationship_5item,Kimi K2.5,A,S01,2.6
composite_relationship_5item,Kimi K2.5,A,S02,2.94
composite_relationship_5item,Kimi K2.5,A,S03,2.6
composite_relationship_5item,Kimi K2.5,A,S04,2.62
composite_relationship_5item,Kimi K2.5,A,S05,2.9
composite_relationship_5item,Kimi K2.5,A,S06,2.54
composite_relationship_5item,Kimi K2.5,A,S07,2.68
composite_relationship_5item,Kimi K2.5,A,S08,2.68
composite_relationship_5item,Kimi K2.5,A,S09,2.48
composite_relationship_5item,Kimi K2.5,A,S10,2.38
composite_relationship_5item,Kimi K2.5,B,S01,1.92
composite_relationship_5item,Kimi K2.5,B,S02,2.7399999999999998
composite_relationship_5item,Kimi K2.5,B,S03,1.9
composite_relationship_5item,Kimi K2.5,B,S04,1.72
composite_relationship_5item,Kimi K2.5,B,S05,1.6800000000000002
composite_relationship_5item,Kimi K2.5,B,S06,1.44
composite_relationship_5item,Kimi K2.5,B,S07,1.5
composite_relationship_5item,Kimi K2.5,B,S08,1.26
composite_relationship_5item,Kimi K2.5,B,S09,1.42
composite_relationship_5item,Kimi K2.5,B,S10,1.56
composite_relationship_5item,Kimi K2.5,C,S01,2.56
composite_relationship_5item,Kimi K2.5,C,S02,2.6399999999999997
composite_relationship_5item,Kimi K2.5,C,S03,2.52
composite_relationship_5item,Kimi K2.5,C,S04,2.5
composite_relationship_5item,Kimi K2.5,C,S05,2.58
composite_relationship_5item,Kimi K2.5,C,S06,2.34
composite_relationship_5item,Kimi K2.5,C,S07,2.3600000000000003
composite_relationship_5item,Kimi K2.5,C,S08,2.7
composite_relationship_5item,Kimi K2.5,C,S09,2.04
composite_relationship_5item,Kimi K2.5,C,S10,2.2800000000000002
composite_relationship_5item,Kimi K2.5,D,S01,1.2399999999999998
composite_relationship_5item,Kimi K2.5,D,S02,1.58
composite_relationship_5item,Kimi K2.5,D,S03,1.3399999999999999
composite_relationship_5item,Kimi K2.5,D,S04,1.54
composite_relationship_5item,Kimi K2.5,D,S05,1.22
composite_relationship_5item,Kimi K2.5,D,S06,1.2799999999999998
composite_relationship_5item,Kimi K2.5,D,S07,1.42
composite_relationship_5item,Kimi K2.5,D,S08,1.2
composite_relationship_5item,Kimi K2.5,D,S09,1.3399999999999999
composite_relationship_5item,Kimi K2.5,D,S10,1.6199999999999999
composite_relationship_5item,Kimi K2.5,E,S01,2.6
composite_relationship_5item,Kimi K2.5,E,S02,2.7399999999999998
composite_relationship_5item,Kimi K2.5,E,S03,2.64
composite_relationship_5item,Kimi K2.5,E,S04,2.82
composite_relationship_5item,Kimi K2.5,E,S05,2.6
composite_relationship_5item,Kimi K2.5,E,S06,2.6
composite_relationship_5item,Kimi K2.5,E,S07,2.76
composite_relationship_5item,Kimi K2.5,E,S08,2.62
composite_relationship_5item,Kimi K2.5,E,S09,2.3200000000000003
composite_relationship_5item,Kimi K2.5,E,S10,2.48
composite_relationship_5item,Kimi K2.5,F,S01,2.38
composite_relationship_5item,Kimi K2.5,F,S02,2.7399999999999998
composite_relationship_5item,Kimi K2.5,F,S03,2.38
composite_relationship_5item,Kimi K2.5,F,S04,2.32
composite_relationship_5item,Kimi K2.5,F,S05,2.58
composite_relationship_5item,Kimi K2.5,F,S06,2.1
composite_relationship_5item,Kimi K2.5,F,S07,2.14
composite_relationship_5item,Kimi K2.5,F,S08,2.2600000000000002
composite_relationship_5item,Kimi K2.5,F,S09,1.78
composite_relationship_5item,Kimi K2.5,F,S10,2.08
composite_relationship_5item,Qwen 3.5,A,S01,2.6
composite_relationship_5item,Qwen 3.5,A,S02,2.96
composite_relationship_5item,Qwen 3.5,A,S03,2.6399999999999997
composite_relationship_5item,Qwen 3.5,A,S04,2.6399999999999997
composite_relationship_5item,Qwen 3.5,A,S05,2.88
composite_relationship_5item,Qwen 3.5,A,S06,2.6
composite_relationship_5item,Qwen 3.5,A,S07,2.76
composite_relationship_5item,Qwen 3.5,A,S08,2.7199999999999998
composite_relationship_5item,Qwen 3.5,A,S09,2.7600000000000002
composite_relationship_5item,Qwen 3.5,A,S10,2.6
composite_relationship_5item,Qwen 3.5,B,S01,2.1399999999999997
composite_relationship_5item,Qwen 3.5,B,S02,2.92
composite_relationship_5item,Qwen 3.5,B,S03,2.32
composite_relationship_5item,Qwen 3.5,B,S04,1.8800000000000001
composite_relationship_5item,Qwen 3.5,B,S05,1.78
composite_relationship_5item,Qwen 3.5,B,S06,1.6
composite_relationship_5item,Qwen 3.5,B,S07,2.04
composite_relationship_5item,Qwen 3.5,B,S08,1.9600000000000002
composite_relationship_5item,Qwen 3.5,B,S09,1.7
composite_relationship_5item,Qwen 3.5,B,S10,1.64
composite_relationship_5item,Qwen 3.5,C,S01,2.6
composite_relationship_5item,Qwen 3.5,C,S02,2.62
composite_relationship_5item,Qwen 3.5,C,S03,2.48
composite_relationship_5item,Qwen 3.5,C,S04,2.5
composite_relationship_5item,Qwen 3.5,C,S05,2.7399999999999998
composite_relationship_5item,Qwen 3.5,C,S06,2.44
composite_relationship_5item,Qwen 3.5,C,S07,2.2800000000000002
composite_relationship_5item,Qwen 3.5,C,S08,2.88
composite_relationship_5item,Qwen 3.5,C,S09,2.16
composite_relationship_5item,Qwen 3.5,C,S10,2.34
composite_relationship_5item,Qwen 3.5,D,S01,1.58
composite_relationship_5item,Qwen 3.5,D,S02,2.16
composite_relationship_5item,Qwen 3.5,D,S03,1.42
composite_relationship_5item,Qwen 3.5,D,S04,1.98
composite_relationship_5item,Qwen 3.5,D,S05,1.6800000000000002
composite_relationship_5item,Qwen 3.5,D,S06,1.2799999999999998
composite_relationship_5item,Qwen 3.5,D,S07,1.6
composite_relationship_5item,Qwen 3.5,D,S08,1.64
composite_relationship_5item,Qwen 3.5,D,S09,1.26
composite_relationship_5item,Qwen 3.5,D,S10,1.6
composite_relationship_5item,Qwen 3.5,E,S01,2.6
composite_relationship_5item,Qwen 3.5,E,S02,3.0
composite_relationship_5item,Qwen 3.5,E,S03,2.58
composite_relationship_5item,Qwen 3.5,E,S04,2.82
composite_relationship_5item,Qwen 3.5,E,S05,2.7600000000000002
composite_relationship_5item,Qwen 3.5,E,S06,2.78
composite_relationship_5item,Qwen 3.5,E,S07,2.76
composite_relationship_5item,Qwen 3.5,E,S08,2.7800000000000002
composite_relationship_5item,Qwen 3.5,E,S09,2.2800000000000002
composite_relationship_5item,Qwen 3.5,E,S10,2.6
composite_relationship_5item,Qwen 3.5,F,S01,2.7
composite_relationship_5item,Qwen 3.5,F,S02,2.92
composite_relationship_5item,Qwen 3.5,F,S03,2.56
composite_relationship_5item,Qwen 3.5,F,S04,2.48
composite_relationship_5item,Qwen 3.5,F,S05,2.9
composite_relationship_5item,Qwen 3.5,F,S06,2.34
composite_relationship_5item,Qwen 3.5,F,S07,2.46
composite_relationship_5item,Qwen 3.5,F,S08,2.56
composite_relationship_5item,Qwen 3.5,F,S09,1.8
composite_relationship_5item,Qwen 3.5,F,S10,2.22
composite_relationship_5item,MiniMax M2.7,A,S01,2.82
composite_relationship_5item,MiniMax M2.7,A,S02,2.7800000000000002
composite_relationship_5item,MiniMax M2.7,A,S03,2.54
composite_relationship_5item,MiniMax M2.7,A,S04,2.6
composite_relationship_5item,MiniMax M2.7,A,S05,2.88
composite_relationship_5item,MiniMax M2.7,A,S06,2.8
composite_relationship_5item,MiniMax M2.7,A,S07,2.7199999999999998
composite_relationship_5item,MiniMax M2.7,A,S08,2.7
composite_relationship_5item,MiniMax M2.7,A,S09,2.54
composite_relationship_5item,MiniMax M2.7,A,S10,2.54
composite_relationship_5item,MiniMax M2.7,B,S01,1.9600000000000002
composite_relationship_5item,MiniMax M2.7,B,S02,2.2600000000000002
composite_relationship_5item,MiniMax M2.7,B,S03,2.2199999999999998
composite_relationship_5item,MiniMax M2.7,B,S04,1.8
composite_relationship_5item,MiniMax M2.7,B,S05,1.3199999999999998
composite_relationship_5item,MiniMax M2.7,B,S06,1.56
composite_relationship_5item,MiniMax M2.7,B,S07,1.7
composite_relationship_5item,MiniMax M2.7,B,S08,1.72
composite_relationship_5item,MiniMax M2.7,B,S09,1.54
composite_relationship_5item,MiniMax M2.7,B,S10,1.7600000000000002
composite_relationship_5item,MiniMax M2.7,C,S01,2.46
composite_relationship_5item,MiniMax M2.7,C,S02,2.58
composite_relationship_5item,MiniMax M2.7,C,S03,2.5
composite_relationship_5item,MiniMax M2.7,C,S04,2.5
composite_relationship_5item,MiniMax M2.7,C,S05,2.68
composite_relationship_5item,MiniMax M2.7,C,S06,2.42
composite_relationship_5item,MiniMax M2.7,C,S07,2.1
composite_relationship_5item,MiniMax M2.7,C,S08,2.56
composite_relationship_5item,MiniMax M2.7,C,S09,2.24
composite_relationship_5item,MiniMax M2.7,C,S10,2.2199999999999998
composite_relationship_5item,MiniMax M2.7,D,S01,1.4
composite_relationship_5item,MiniMax M2.7,D,S02,1.92
composite_relationship_5item,MiniMax M2.7,D,S03,1.5799999999999998
composite_relationship_5item,MiniMax M2.7,D,S04,2.2399999999999998
composite_relationship_5item,MiniMax M2.7,D,S05,1.72
composite_relationship_5item,MiniMax M2.7,D,S06,1.8400000000000003
composite_relationship_5item,MiniMax M2.7,D,S07,1.6199999999999999
composite_relationship_5item,MiniMax M2.7,D,S08,1.38
composite_relationship_5item,MiniMax M2.7,D,S09,1.64
composite_relationship_5item,MiniMax M2.7,D,S10,2.02
composite_relationship_5item,MiniMax M2.7,E,S01,2.66
composite_relationship_5item,MiniMax M2.7,E,S02,2.7199999999999998
composite_relationship_5item,MiniMax M2.7,E,S03,2.44
composite_relationship_5item,MiniMax M2.7,E,S04,2.6399999999999997
composite_relationship_5item,MiniMax M2.7,E,S05,2.62
composite_relationship_5item,MiniMax M2.7,E,S06,2.82
composite_relationship_5item,MiniMax M2.7,E,S07,2.76
composite_relationship_5item,MiniMax M2.7,E,S08,2.5
composite_relationship_5item,MiniMax M2.7,E,S09,2.12
composite_relationship_5item,MiniMax M2.7,E,S10,2.4
composite_relationship_5item,MiniMax M2.7,F,S01,2.32
composite_relationship_5item,MiniMax M2.7,F,S02,2.7
composite_relationship_5item,MiniMax M2.7,F,S03,2.24
composite_relationship_5item,MiniMax M2.7,F,S04,2.42
composite_relationship_5item,MiniMax M2.7,F,S05,2.46
composite_relationship_5item,MiniMax M2.7,F,S06,2.12
composite_relationship_5item,MiniMax M2.7,F,S07,2.2600000000000002
composite_relationship_5item,MiniMax M2.7,F,S08,2.54
composite_relationship_5item,MiniMax M2.7,F,S09,1.8
composite_relationship_5item,MiniMax M2.7,F,S10,1.94
composite_relationship_5item,GLM 5,A,S01,2.6399999999999997
composite_relationship_5item,GLM 5,A,S02,2.92
composite_relationship_5item,GLM 5,A,S03,2.52
composite_relationship_5item,GLM 5,A,S04,2.76
composite_relationship_5item,GLM 5,A,S05,2.76
composite_relationship_5item,GLM 5,A,S06,2.62
composite_relationship_5item,GLM 5,A,S07,2.6399999999999997
composite_relationship_5item,GLM 5,A,S08,2.78
composite_relationship_5item,GLM 5,A,S09,2.7199999999999998
composite_relationship_5item,GLM 5,A,S10,2.4400000000000004
composite_relationship_5item,GLM 5,B,S01,2.06
composite_relationship_5item,GLM 5,B,S02,2.5
composite_relationship_5item,GLM 5,B,S03,2.0
composite_relationship_5item,GLM 5,B,S04,1.54
composite_relationship_5item,GLM 5,B,S05,1.98
composite_relationship_5item,GLM 5,B,S06,1.5
composite_relationship_5item,GLM 5,B,S07,1.86
composite_relationship_5item,GLM 5,B,S08,1.5
composite_relationship_5item,GLM 5,B,S09,1.2799999999999998
composite_relationship_5item,GLM 5,B,S10,1.6
composite_relationship_5item,GLM 5,C,S01,2.42
composite_relationship_5item,GLM 5,C,S02,2.6399999999999997
composite_relationship_5item,GLM 5,C,S03,2.38
composite_relationship_5item,GLM 5,C,S04,2.3600000000000003
composite_relationship_5item,GLM 5,C,S05,2.6
composite_relationship_5item,GLM 5,C,S06,2.2600000000000002
composite_relationship_5item,GLM 5,C,S07,2.3600000000000003
composite_relationship_5item,GLM 5,C,S08,2.7
composite_relationship_5item,GLM 5,C,S09,1.9600000000000002
composite_relationship_5item,GLM 5,C,S10,2.18
composite_relationship_5item,GLM 5,D,S01,1.5799999999999998
composite_relationship_5item,GLM 5,D,S02,2.1399999999999997
composite_relationship_5item,GLM 5,D,S03,1.48
composite_relationship_5item,GLM 5,D,S04,1.8800000000000001
composite_relationship_5item,GLM 5,D,S05,1.64
composite_relationship_5item,GLM 5,D,S06,1.34
composite_relationship_5item,GLM 5,D,S07,1.48
composite_relationship_5item,GLM 5,D,S08,1.6
composite_relationship_5item,GLM 5,D,S09,1.3
composite_relationship_5item,GLM 5,D,S10,1.56
composite_relationship_5item,GLM 5,E,S01,2.6
composite_relationship_5item,GLM 5,E,S02,2.96
composite_relationship_5item,GLM 5,E,S03,2.54
composite_relationship_5item,GLM 5,E,S04,2.62
composite_relationship_5item,GLM 5,E,S05,2.66
composite_relationship_5item,GLM 5,E,S06,2.62
composite_relationship_5item,GLM 5,E,S07,2.66
composite_relationship_5item,GLM 5,E,S08,2.6399999999999997
composite_relationship_5item,GLM 5,E,S09,1.8800000000000001
composite_relationship_5item,GLM 5,E,S10,2.6
composite_relationship_5item,GLM 5,F,S01,2.2800000000000002
composite_relationship_5item,GLM 5,F,S02,2.88
composite_relationship_5item,GLM 5,F,S03,2.2800000000000002
composite_relationship_5item,GLM 5,F,S04,2.24
composite_relationship_5item,GLM 5,F,S05,2.82
composite_relationship_5item,GLM 5,F,S06,2.0200000000000005
composite_relationship_5item,GLM 5,F,S07,2.24
composite_relationship_5item,GLM 5,F,S08,2.58
composite_relationship_5item,GLM 5,F,S09,1.6199999999999999
composite_relationship_5item,GLM 5,F,S10,2.2
composite_conscientious,Claude Sonnet 4.6,A,S01,2.7
composite_conscientious,Claude Sonnet 4.6,A,S02,2.55
composite_conscientious,Claude Sonnet 4.6,A,S03,2.55
composite_conscientious,Claude Sonnet 4.6,A,S04,2.5
composite_conscientious,Claude Sonnet 4.6,A,S05,2.65
composite_conscientious,Claude Sonnet 4.6,A,S06,2.4
composite_conscientious,Claude Sonnet 4.6,A,S07,2.45
composite_conscientious,Claude Sonnet 4.6,A,S08,2.6
composite_conscientious,Claude Sonnet 4.6,A,S09,2.4
composite_conscientious,Claude Sonnet 4.6,A,S10,2.2
composite_conscientious,Claude Sonnet 4.6,B,S01,2.5
composite_conscientious,Claude Sonnet 4.6,B,S02,2.55
composite_conscientious,Claude Sonnet 4.6,B,S03,2.65
composite_conscientious,Claude Sonnet 4.6,B,S04,2.15
composite_conscientious,Claude Sonnet 4.6,B,S05,2.5
composite_conscientious,Claude Sonnet 4.6,B,S06,2.4
composite_conscientious,Claude Sonnet 4.6,B,S07,2.0
composite_conscientious,Claude Sonnet 4.6,B,S08,2.5
composite_conscientious,Claude Sonnet 4.6,B,S09,2.0
composite_conscientious,Claude Sonnet 4.6,B,S10,2.15
composite_conscientious,Claude Sonnet 4.6,C,S01,2.65
composite_conscientious,Claude Sonnet 4.6,C,S02,2.5
composite_conscientious,Claude Sonnet 4.6,C,S03,2.55
composite_conscientious,Claude Sonnet 4.6,C,S04,2.55
composite_conscientious,Claude Sonnet 4.6,C,S05,2.8
composite_conscientious,Claude Sonnet 4.6,C,S06,2.5
composite_conscientious,Claude Sonnet 4.6,C,S07,2.5
composite_conscientious,Claude Sonnet 4.6,C,S08,2.5
composite_conscientious,Claude Sonnet 4.6,C,S09,2.1
composite_conscientious,Claude Sonnet 4.6,C,S10,2.5
composite_conscientious,Claude Sonnet 4.6,D,S01,2.65
composite_conscientious,Claude Sonnet 4.6,D,S02,2.4
composite_conscientious,Claude Sonnet 4.6,D,S03,2.45
composite_conscientious,Claude Sonnet 4.6,D,S04,2.5
composite_conscientious,Claude Sonnet 4.6,D,S05,2.55
composite_conscientious,Claude Sonnet 4.6,D,S06,2.1
composite_conscientious,Claude Sonnet 4.6,D,S07,2.4
composite_conscientious,Claude Sonnet 4.6,D,S08,2.3
composite_conscientious,Claude Sonnet 4.6,D,S09,2.0
composite_conscientious,Claude Sonnet 4.6,D,S10,2.05
composite_conscientious,Claude Sonnet 4.6,E,S01,3.0
composite_conscientious,Claude Sonnet 4.6,E,S02,2.75
composite_conscientious,Claude Sonnet 4.6,E,S03,2.9
composite_conscientious,Claude Sonnet 4.6,E,S04,2.65
composite_conscientious,Claude Sonnet 4.6,E,S05,2.65
composite_conscientious,Claude Sonnet 4.6,E,S06,2.9
composite_conscientious,Claude Sonnet 4.6,E,S07,2.6
composite_conscientious,Claude Sonnet 4.6,E,S08,2.8
composite_conscientious,Claude Sonnet 4.6,E,S09,2.25
composite_conscientious,Claude Sonnet 4.6,E,S10,2.75
composite_conscientious,Claude Sonnet 4.6,F,S01,2.5
composite_conscientious,Claude Sonnet 4.6,F,S02,2.25
composite_conscientious,Claude Sonnet 4.6,F,S03,2.8
composite_conscientious,Claude Sonnet 4.6,F,S04,2.5
composite_conscientious,Claude Sonnet 4.6,F,S05,2.7
composite_conscientious,Claude Sonnet 4.6,F,S06,2.4
composite_conscientious,Claude Sonnet 4.6,F,S07,2.45
composite_conscientious,Claude Sonnet 4.6,F,S08,2.5
composite_conscientious,Claude Sonnet 4.6,F,S09,2.1
composite_conscientious,Claude Sonnet 4.6,F,S10,2.5
composite_conscientious,GPT-5.3,A,S01,2.75
composite_conscientious,GPT-5.3,A,S02,2.5
composite_conscientious,GPT-5.3,A,S03,2.8
composite_conscientious,GPT-5.3,A,S04,2.9
composite_conscientious,GPT-5.3,A,S05,2.9
composite_conscientious,GPT-5.3,A,S06,2.55
composite_conscientious,GPT-5.3,A,S07,2.55
composite_conscientious,GPT-5.3,A,S08,2.6
composite_conscientious,GPT-5.3,A,S09,2.1
composite_conscientious,GPT-5.3,A,S10,2.5
composite_conscientious,GPT-5.3,B,S01,2.5
composite_conscientious,GPT-5.3,B,S02,2.45
composite_conscientious,GPT-5.3,B,S03,2.8
composite_conscientious,GPT-5.3,B,S04,2.45
composite_conscientious,GPT-5.3,B,S05,2.5
composite_conscientious,GPT-5.3,B,S06,2.3
composite_conscientious,GPT-5.3,B,S07,2.1
composite_conscientious,GPT-5.3,B,S08,2.5
composite_conscientious,GPT-5.3,B,S09,2.2
composite_conscientious,GPT-5.3,B,S10,2.25
composite_conscientious,GPT-5.3,C,S01,2.6
composite_conscientious,GPT-5.3,C,S02,2.65
composite_conscientious,GPT-5.3,C,S03,2.95
composite_conscientious,GPT-5.3,C,S04,2.6
composite_conscientious,GPT-5.3,C,S05,3.0
composite_conscientious,GPT-5.3,C,S06,2.85
composite_conscientious,GPT-5.3,C,S07,2.85
composite_conscientious,GPT-5.3,C,S08,2.7
composite_conscientious,GPT-5.3,C,S09,2.15
composite_conscientious,GPT-5.3,C,S10,2.6
composite_conscientious,GPT-5.3,D,S01,2.35
composite_conscientious,GPT-5.3,D,S02,2.4
composite_conscientious,GPT-5.3,D,S03,2.5
composite_conscientious,GPT-5.3,D,S04,2.5
composite_conscientious,GPT-5.3,D,S05,2.5
composite_conscientious,GPT-5.3,D,S06,2.5
composite_conscientious,GPT-5.3,D,S07,2.05
composite_conscientious,GPT-5.3,D,S08,2.4
composite_conscientious,GPT-5.3,D,S09,2.2
composite_conscientious,GPT-5.3,D,S10,2.15
composite_conscientious,GPT-5.3,E,S01,2.95
composite_conscientious,GPT-5.3,E,S02,2.9
composite_conscientious,GPT-5.3,E,S03,2.95
composite_conscientious,GPT-5.3,E,S04,2.85
composite_conscientious,GPT-5.3,E,S05,2.5
composite_conscientious,GPT-5.3,E,S06,2.8
composite_conscientious,GPT-5.3,E,S07,2.55
composite_conscientious,GPT-5.3,E,S08,2.95
composite_conscientious,GPT-5.3,E,S09,2.05
composite_conscientious,GPT-5.3,E,S10,2.75
composite_conscientious,GPT-5.3,F,S01,2.85
composite_conscientious,GPT-5.3,F,S02,2.4
composite_conscientious,GPT-5.3,F,S03,2.8
composite_conscientious,GPT-5.3,F,S04,2.7
composite_conscientious,GPT-5.3,F,S05,2.5
composite_conscientious,GPT-5.3,F,S06,2.15
composite_conscientious,GPT-5.3,F,S07,2.35
composite_conscientious,GPT-5.3,F,S08,2.5
composite_conscientious,GPT-5.3,F,S09,2.0
composite_conscientious,GPT-5.3,F,S10,2.6
composite_conscientious,Gemini 3.1 Pro,A,S01,2.5
composite_conscientious,Gemini 3.1 Pro,A,S02,2.15
composite_conscientious,Gemini 3.1 Pro,A,S03,2.5
composite_conscientious,Gemini 3.1 Pro,A,S04,2.65
composite_conscientious,Gemini 3.1 Pro,A,S05,2.75
composite_conscientious,Gemini 3.1 Pro,A,S06,2.1
composite_conscientious,Gemini 3.1 Pro,A,S07,2.5
composite_conscientious,Gemini 3.1 Pro,A,S08,2.35
composite_conscientious,Gemini 3.1 Pro,A,S09,2.15
composite_conscientious,Gemini 3.1 Pro,A,S10,2.15
composite_conscientious,Gemini 3.1 Pro,B,S01,2.45
composite_conscientious,Gemini 3.1 Pro,B,S02,2.0
composite_conscientious,Gemini 3.1 Pro,B,S03,2.5
composite_conscientious,Gemini 3.1 Pro,B,S04,2.5
composite_conscientious,Gemini 3.1 Pro,B,S05,2.15
composite_conscientious,Gemini 3.1 Pro,B,S06,2.0
composite_conscientious,Gemini 3.1 Pro,B,S07,2.05
composite_conscientious,Gemini 3.1 Pro,B,S08,2.1
composite_conscientious,Gemini 3.1 Pro,B,S09,2.0
composite_conscientious,Gemini 3.1 Pro,B,S10,2.0
composite_conscientious,Gemini 3.1 Pro,C,S01,2.45
composite_conscientious,Gemini 3.1 Pro,C,S02,2.5
composite_conscientious,Gemini 3.1 Pro,C,S03,2.5
composite_conscientious,Gemini 3.1 Pro,C,S04,2.5
composite_conscientious,Gemini 3.1 Pro,C,S05,2.85
composite_conscientious,Gemini 3.1 Pro,C,S06,2.7
composite_conscientious,Gemini 3.1 Pro,C,S07,2.55
composite_conscientious,Gemini 3.1 Pro,C,S08,2.5
composite_conscientious,Gemini 3.1 Pro,C,S09,2.0
composite_conscientious,Gemini 3.1 Pro,C,S10,2.5
composite_conscientious,Gemini 3.1 Pro,D,S01,2.0
composite_conscientious,Gemini 3.1 Pro,D,S02,2.0
composite_conscientious,Gemini 3.1 Pro,D,S03,2.3
composite_conscientious,Gemini 3.1 Pro,D,S04,2.55
composite_conscientious,Gemini 3.1 Pro,D,S05,2.1
composite_conscientious,Gemini 3.1 Pro,D,S06,2.45
composite_conscientious,Gemini 3.1 Pro,D,S07,2.4
composite_conscientious,Gemini 3.1 Pro,D,S08,2.35
composite_conscientious,Gemini 3.1 Pro,D,S09,2.0
composite_conscientious,Gemini 3.1 Pro,D,S10,2.05
composite_conscientious,Gemini 3.1 Pro,E,S01,2.95
composite_conscientious,Gemini 3.1 Pro,E,S02,2.5
composite_conscientious,Gemini 3.1 Pro,E,S03,2.5
composite_conscientious,Gemini 3.1 Pro,E,S04,2.6
composite_conscientious,Gemini 3.1 Pro,E,S05,2.45
composite_conscientious,Gemini 3.1 Pro,E,S06,2.45
composite_conscientious,Gemini 3.1 Pro,E,S07,2.45
composite_conscientious,Gemini 3.1 Pro,E,S08,2.7
composite_conscientious,Gemini 3.1 Pro,E,S09,2.0
composite_conscientious,Gemini 3.1 Pro,E,S10,2.5
composite_conscientious,Gemini 3.1 Pro,F,S01,2.5
composite_conscientious,Gemini 3.1 Pro,F,S02,2.0
composite_conscientious,Gemini 3.1 Pro,F,S03,2.5
composite_conscientious,Gemini 3.1 Pro,F,S04,2.5
composite_conscientious,Gemini 3.1 Pro,F,S05,2.45
composite_conscientious,Gemini 3.1 Pro,F,S06,2.15
composite_conscientious,Gemini 3.1 Pro,F,S07,2.05
composite_conscientious,Gemini 3.1 Pro,F,S08,2.4
composite_conscientious,Gemini 3.1 Pro,F,S09,2.0
composite_conscientious,Gemini 3.1 Pro,F,S10,2.55
composite_conscientious,Kimi K2.5,A,S01,2.5
composite_conscientious,Kimi K2.5,A,S02,2.5
composite_conscientious,Kimi K2.5,A,S03,2.5
composite_conscientious,Kimi K2.5,A,S04,2.5
composite_conscientious,Kimi K2.5,A,S05,2.6
composite_conscientious,Kimi K2.5,A,S06,2.4
composite_conscientious,Kimi K2.5,A,S07,2.5
composite_conscientious,Kimi K2.5,A,S08,2.5
composite_conscientious,Kimi K2.5,A,S09,2.1
composite_conscientious,Kimi K2.5,A,S10,2.3
composite_conscientious,Kimi K2.5,B,S01,2.4
composite_conscientious,Kimi K2.5,B,S02,2.2
composite_conscientious,Kimi K2.5,B,S03,2.3
